Unnamed: 0,track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre,vibe_text
9364,5gRBGejygYRCOB1Iz7J4Zo,Padre Agnaldo José,Viola em Oração,A Ti Meu Deus,46,200040,False,0.592,0.616,2,-7.404,1,0.0259,0.583,0.0,0.352,0.635,104.0,3,brazil,brazil brazil a ti meu deus by padre agnaldo josé
9365,0fT9IAbwcA2zHAZHvKR4MC,Stella Laura;Valesca Mayssa,Preciso Confiar,Preciso Confiar,46,288496,False,0.661,0.529,8,-5.33,1,0.0312,0.648,0.0,0.132,0.328,121.892,4,brazil,brazil brazil preciso confiar by stella laura;valesca mayssa
9366,7hNyAHE2VsZt7gawcaO5Ji,Nando Reis;Ana Vilela,Laços,Laços,47,240585,False,0.602,0.889,7,-6.072,1,0.0717,0.15,3.31e-05,0.3,0.408,137.986,4,brazil,brazil brazil laços by nando reis;ana vilela
9367,6Ko0LtUSamxOleNdwcM5DL,Cynthia Luz;Pedro Lotto;Froid,Do Caos ao Nirvana,Deixa Ela,47,238080,False,0.483,0.777,6,-4.28,0,0.32,0.314,0.0,0.0914,0.512,124.19,4,brazil,brazil brazil deixa ela by cynthia luz;pedro lotto;froid
9368,2Jl0A8XA5n8wXDTzdKYL9D,Delino Marçal;Bruna Karla,Melhor Amigo,Melhor Amigo,46,335481,False,0.461,0.478,4,-6.77,1,0.0299,0.183,0.0,0.203,0.358,105.724,4,brazil,brazil brazil melhor amigo by delino marçal;bruna karla
9370,3HBifoZvJ5ThoUuYdHpKpr,Sued Silva,Onde Está Sua Fé?,Onde Está Sua Fé?,46,308096,False,0.581,0.588,5,-5.658,1,0.0338,0.444,0.0,0.113,0.432,113.93,4,brazil,brazil brazil onde está sua fé? by sued silva
9371,2Wq0tckaShVrpW1faaFJCF,AO Cubo,Respire Fundo (Acústico),1980 - Acústico,46,383407,False,0.497,0.799,4,-4.763,1,0.395,0.142,0.0,0.94,0.588,80.224,4,brazil,brazil brazil 1980 - acústico by ao cubo
9373,3eSdppRWjG7WlxTVuhqGVu,Astúlio Nunes,"Canções para Orar, Vol. 3",Tu Te Abeiraste da Praia - A Barca,47,244920,False,0.317,0.324,3,-11.684,1,0.0279,0.802,0.0,0.136,0.499,103.402,3,brazil,brazil brazil tu te abeiraste da praia - a barca by astúlio nunes
9374,5pqLVH7nAvrTO9W4VIWI18,Marquinhos Gomes,Senhor da Terra,Senhor da Terra,46,275961,False,0.406,0.764,11,-6.49,1,0.0398,0.151,0.0,0.378,0.349,77.546,4,brazil,brazil brazil senhor da terra by marquinhos gomes
9375,0yH7RR6CPpidfHe6KD15WV,Oficina G3,Depois da Guerra,Meus Próprios Meios,45,292478,False,0.49,0.967,0,-3.68,0,0.085,0.000863,4.19e-06,0.0901,0.374,159.998,4,brazil,brazil brazil meus próprios meios by oficina g3
9376,3g4TegeapKCe6KnUC6XU0J,Ministério Vineyard,Vem Esta é a Hora,Me Derramar,46,350146,False,0.406,0.532,7,-7.612,1,0.04,0.201,0.0,0.262,0.327,116.124,3,brazil,brazil brazil me derramar by ministério vineyard
9377,3bujX7WKALRQGlVLEg2QSZ,Israel Salazar;André Aquino,Salazar (Ao Vivo / Deluxe),Aviva-Nos - Ao Vivo,46,491200,False,0.325,0.591,11,-9.517,1,0.0349,0.1,4.85e-05,0.0957,0.141,73.914,4,brazil,brazil brazil aviva-nos - ao vivo by israel salazar;andré aquino
9378,4AGvLxSCLfHOjndRFUXPGd,Dazaranha,Daza,Fé Menina,45,189773,False,0.578,0.588,9,-8.281,1,0.0493,0.332,0.0,0.15,0.797,162.943,4,brazil,brazil brazil fé menina by dazaranha
9379,0fO7XrdPkRXe7k0TzII9Br,Samuel Messias;Sarah Farias,Os Planos de Deus (Ao Vivo),Os Planos de Deus (Ao Vivo),46,392556,False,0.374,0.496,2,-8.615,1,0.038,0.444,0.0,0.0787,0.185,127.642,4,brazil,brazil brazil os planos de deus (ao vivo) by samuel messias;sarah farias
9380,6Wcy2EJLrCM8zE32kBmliF,Padre Zeca,Dez E Deus,"Senhor,Que Vieste Salvar...",46,145106,False,0.394,0.443,7,-12.441,1,0.0371,0.239,0.0,0.782,0.38,67.532,4,brazil,"brazil brazil senhor,que vieste salvar... by padre zeca"
9382,31j38rRemGuqA4z83EQduw,Weslei Santos,Unplugged,Me Deixe Aqui,46,277692,False,0.583,0.217,4,-15.357,1,0.0404,0.859,7.47e-05,0.104,0.261,77.805,4,brazil,brazil brazil me deixe aqui by weslei santos
9383,72ZGT5dwrp7lZ40ums6dHi,Cynthia Luz;Projota,Não é Só Isso,Como Deus Quiser,47,181373,True,0.753,0.656,0,-5.863,0,0.0759,0.655,0.0,0.099,0.819,91.022,4,brazil,brazil brazil como deus quiser by cynthia luz;projota
9384,6tHyD9FHebvcf6Rj3EAk0v,Voz da Verdade,Projeto no Deserto,Pra Que,47,356653,False,0.483,0.331,4,-7.123,1,0.0267,0.733,2.65e-06,0.155,0.201,73.934,4,brazil,brazil brazil pra que by voz da verdade
9385,4EQKvkwNbvl3YV3kj8yqxJ,André e Felipe;Rebeca Carvalho,Meu Herói,Meu Herói,46,286956,False,0.384,0.648,4,-6.734,1,0.0365,0.0314,0.0,0.0883,0.261,146.153,4,brazil,brazil brazil meu herói by andré e felipe;rebeca carvalho
9386,4Wls6Mo3QpCTnfa1kSEs6X,Armandinho,Acústico (Ao Vivo),A Ilha - Ao Vivo,46,287159,False,0.649,0.665,4,-7.912,0,0.0284,0.221,0.0,0.909,0.928,89.978,4,brazil,brazil brazil a ilha - ao vivo by armandinho
9387,4D75ixy2I4ft75Ay25fKyP,Legião Urbana,O Descobrimento Do Brasil,Vinte E Nove,47,223933,False,0.42,0.542,7,-13.097,1,0.036,0.02,0.0471,0.185,0.72,129.726,5,brazil,brazil brazil vinte e nove by legião urbana
9388,3aTJREDBpFWYhR5m4i48jO,Maneva,Caleidoscópico,Inevitavelmente,47,197960,False,0.67,0.586,4,-8.108,1,0.0457,0.279,1.29e-05,0.192,0.611,145.911,4,brazil,brazil brazil inevitavelmente by maneva
9389,2ZjJ8Vs3EvpNwLvIzroB4U,Rose Nascimento,Sempre Fiel,Deus Está Contigo,46,255746,False,0.644,0.57,7,-7.204,1,0.0326,0.785,0.0,0.118,0.326,129.993,4,brazil,brazil brazil deus está contigo by rose nascimento
9390,0O6JAjCYkpjRxBllV4O1mw,Vera Loca,Vera Loca (Ao Vivo),Borracho y Loco (Lamento Boliviano) - Ao Vivo,47,311053,False,0.492,0.907,4,-6.063,0,0.0611,0.636,2.53e-05,0.903,0.732,126.435,4,brazil,brazil brazil borracho y loco (lamento boliviano) - ao vivo by vera loca
9391,3fOytJcDu5uW8OoXSFhBua,Legião Urbana,Legião Urbana 30 Anos,Baader-Meinhof Blues,47,207533,False,0.253,0.831,9,-5.41,1,0.0456,0.012,6.62e-05,0.508,0.657,189.72,4,brazil,brazil brazil baader-meinhof blues by legião urbana
9392,3kF5VGbKlNlczAm3HCkxpT,Rosa de Saron,Acústico,Do Alto da Pedra,46,279120,False,0.538,0.757,8,-5.622,1,0.037,0.0055,0.0,0.104,0.298,123.914,4,brazil,brazil brazil do alto da pedra by rosa de saron
9393,7DGiwSAi7JqgndlMXcXTHE,Cidade Negra,Sobre Todas As Forças,Pensamento (Acústico),46,192440,False,0.673,0.693,7,-11.27,1,0.0557,0.0996,3.17e-05,0.0427,0.965,172.055,4,brazil,brazil brazil pensamento (acústico) by cidade negra
9394,3uZVW95wL46pTfHDzbaFUd,Gerson Rufino,Vem Cear Comigo,Vem Cear Comigo,48,243266,False,0.618,0.69,3,-4.311,1,0.0268,0.292,0.0,0.202,0.252,145.989,4,brazil,brazil brazil vem cear comigo by gerson rufino
9395,1235OqEAiQvJp7jAmc96dN,Matanza,Música para Beber e Brigar,Bom É Quando Faz Mal,46,169106,False,0.501,0.974,5,-2.371,1,0.0909,0.0184,0.0,0.351,0.588,167.999,4,brazil,brazil brazil bom é quando faz mal by matanza
9396,06yFJ4oBPaErOmVcr6pU0a,Pedra Leticia,Pedra Leticia,Como Que Ocê Pôde Abandoná Eu?,46,166922,False,0.856,0.552,0,-7.685,1,0.138,0.221,0.0,0.39,0.922,104.978,4,brazil,brazil brazil como que ocê pôde abandoná eu? by pedra leticia
9398,6IzjGEM0s8Q3avi1DHc5Fc,Barão Vermelho,Só as Melhores do Pop Rock Brasileiro,Maior abandonado (Ao Vivo) - Live,0,163693,False,0.668,0.63,4,-6.368,1,0.041,0.256,0.0267,0.162,0.904,143.041,4,brazil,brazil brazil maior abandonado (ao vivo) - live by barão vermelho
9399,2A99525pTSb1uWGOhS5iQY,Zé Ramalho,Frevoador (Versão com Faixas Bônus),Entre a Serpente e a Estrela (Amarillo By Money),46,179866,False,0.377,0.585,5,-8.894,1,0.0336,0.366,0.00451,0.242,0.579,119.943,4,brazil,brazil brazil entre a serpente e a estrela (amarillo by money) by zé ramalho
9400,5Twubz3SaJmTykgAn8t7IS,Mandragora,Galactic Symphony,Galactic Symphony,46,322387,False,0.539,0.794,0,-9.073,0,0.0546,0.0604,0.274,0.18,0.125,99.946,4,brazil,brazil brazil galactic symphony by mandragora
9401,5EaXEqMFbgMUioC7fSRI9B,Froid;Nagalli,Baila,Baila,46,177103,True,0.8,0.46,0,-8.735,0,0.0551,0.473,0.00105,0.104,0.585,145.002,4,brazil,brazil brazil baila by froid;nagalli
9402,2LYH0aiSJRgO0kXwXmpcRZ,Edu Ribeiro,Luau,De Mais Ninguém,46,187226,False,0.737,0.619,2,-8.131,1,0.0292,0.0837,0.0,0.0901,0.588,133.949,4,brazil,brazil brazil de mais ninguém by edu ribeiro
9403,5N7gGcjj3gY4WwT9AydgnQ,Konai,Te Trago pra Perto de Mim,Te Trago pra Perto de Mim,46,171009,False,0.61,0.265,9,-15.568,0,0.0514,0.921,4.71e-05,0.0949,0.152,90.955,4,brazil,brazil brazil te trago pra perto de mim by konai
9404,6keP0AfCE5v4CTI1E5nrLv,UCLÃ;Sueth;Real G;Sos;Duzz;Peunubeat,Ouro Rosé,Ouro Rosé,46,290000,True,0.826,0.535,3,-7.23,0,0.0711,0.144,0.0,0.116,0.544,109.997,4,brazil,brazil brazil ouro rosé by uclã;sueth;real g;sos;duzz;peunubeat
9405,4cdCTVjFGCOxwhIOBAgY6O,BK;Nave;El Lif Beatz,Gigantes,Deus do Furdunço,46,148738,False,0.852,0.646,7,-5.268,1,0.251,0.0287,3.84e-06,0.0922,0.831,104.026,4,brazil,brazil brazil deus do furdunço by bk;nave;el lif beatz
9406,4ZULsVCoLeX9oe4GATvx4U,Don L,Caro Vapor / Vida e Veneno de Don L,"Morra Bem, Viva Rápido",46,259964,False,0.523,0.595,1,-7.779,1,0.394,0.389,0.00628,0.212,0.811,119.172,5,brazil,"brazil brazil morra bem, viva rápido by don l"
9408,4XuEiko0gQBN73HsRTNhkP,Ponto De Equilíbrio;Gabriel O Pensador,Essa É a Nossa Música,Nossa Música,45,232771,False,0.723,0.715,6,-4.999,0,0.093,0.065,0.0,0.161,0.773,90.014,4,brazil,brazil brazil nossa música by ponto de equilíbrio;gabriel o pensador
9409,6pY5YWYHk7CWxmf0IwD7RX,Vitor Kley,Ainda Bem Que Chegou (Acoustic Version),Ainda Bem Que Chegou - Acoustic Version,45,181978,False,0.759,0.66,6,-8.412,0,0.0495,0.256,0.0,0.111,0.95,91.026,4,brazil,brazil brazil ainda bem que chegou - acoustic version by vitor kley
9410,6YhXnVP8iOuM35xhYtQsJh,Rap Box;Fabio Brazza;Léo Casa 1;Gigante No Mic;Mano Fler;Zeus,A Divina Comédia 2,A Divina Comédia 2,46,319992,False,0.704,0.936,10,-2.582,0,0.318,0.257,0.0,0.257,0.742,93.36,4,brazil,brazil brazil a divina comédia 2 by rap box;fabio brazza;léo casa 1;gigante no mic;mano fler;zeus
9411,17UuW4DhOw56O2LcFWx7dH,Eliana Ribeiro;Monsenhor Jonas Abib,Tempo de Colheita,Estás Entre Nós (feat. Monsenhor Jonas Abib),45,272173,False,0.596,0.401,2,-8.364,0,0.0297,0.654,0.0,0.0913,0.124,126.051,4,brazil,brazil brazil estás entre nós (feat. monsenhor jonas abib) by eliana ribeiro;monsenhor jonas abib
9412,5uWGBUVV4oO0RZByFBswYd,Forfun,Polisenso,Sol Ou Chuva,46,205013,False,0.655,0.63,4,-6.188,0,0.0238,0.0277,0.000383,0.0935,0.753,95.968,4,brazil,brazil brazil sol ou chuva by forfun
9414,4ObGL3b6H7kbe3r7QgaIr9,Sabotage;Chorão,Rap É Compromisso (Edição Comemorativa),Cantando pro Santo,47,366413,False,0.889,0.474,11,-9.017,0,0.345,0.0304,7.44e-06,0.0887,0.745,79.976,4,brazil,brazil brazil cantando pro santo by sabotage;chorão
9415,4ePrNI7uXjBIaWzTq5l67R,MISAEL,Longe do Fim,Longe do Fim,47,222857,False,0.934,0.484,7,-11.67,0,0.148,0.0707,0.0,0.362,0.666,139.905,4,brazil,brazil brazil longe do fim by misael
9416,1uu31YSBhqisi480OmqyL9,Gabriel O Pensador,Sem Crise,Linhas Tortas,45,344103,False,0.747,0.838,4,-4.471,0,0.235,0.701,0.0,0.0997,0.675,100.007,4,brazil,brazil brazil linhas tortas by gabriel o pensador
9417,5fQYoR7st5kgsDw174m7UB,Marquinhos Gomes,Ele Não Desiste de Você (Ao Vivo no Via Show Rio de Janeiro),Ele Não Desiste de Você - Ao Vivo,46,330506,False,0.387,0.753,0,-5.281,1,0.0372,0.189,0.0,0.257,0.249,139.878,4,brazil,brazil brazil ele não desiste de você - ao vivo by marquinhos gomes
9419,7Iy6r0TWdhMUPfSspCGRKY,Damares,Apocalipse,A Batalha do Arcanjo,46,306173,False,0.645,0.738,1,-3.26,1,0.0336,0.42,0.0,0.285,0.465,141.05,4,brazil,brazil brazil a batalha do arcanjo by damares
9420,2XzfX9mvl3eg8UM5VhYAJX,Damares;Canção & Louvor,O Leão,O Leão,45,267398,False,0.63,0.749,7,-5.147,0,0.0744,0.14,0.0,0.0666,0.573,75.891,4,brazil,brazil brazil o leão by damares;canção & louvor
9422,6DcxN9jzax8WgSl39XtTfx,MV Bill,Traficando Informação,Soldado do Morro,47,412395,False,0.68,0.585,3,-5.989,0,0.331,0.168,0.0,0.248,0.541,78.078,4,brazil,brazil brazil soldado do morro by mv bill
9423,5Z5QyXraBxMH5c1q5eQKfD,Vida Reluz,Vida Reluz,Perfeito É Quem Te Criou,46,350853,False,0.448,0.279,2,-11.608,0,0.0257,0.6,0.0,0.252,0.198,76.167,4,brazil,brazil brazil perfeito é quem te criou by vida reluz
9425,3IcKMQszCEB2xxcip1tSqP,Kiara Vitória,Despreocupa,Despreocupa,45,310635,False,0.498,0.582,2,-5.62,1,0.031,0.512,0.0,0.246,0.308,134.886,4,brazil,brazil brazil despreocupa by kiara vitória
9426,6O1zIickC0YQseSVMGlNq8,Nação Zumbi,Nação Zumbi,Novas Auroras,45,210880,False,0.706,0.681,9,-8.512,0,0.0274,0.000779,0.00034,0.219,0.52,106.991,4,brazil,brazil brazil novas auroras by nação zumbi
9427,1UYZWCuMG9N2do5ZnvWh9x,Fresno,Redenção,Alguém Que Te Faz Sorrir,45,196906,False,0.588,0.507,6,-6.357,1,0.0259,0.702,0.0,0.121,0.236,104.012,4,brazil,brazil brazil alguém que te faz sorrir by fresno
9428,467iefma0LTxEA2EiuQeNN,Israel Salazar;Gabriel Guedes de Almeida,Salazar (Ao Vivo / Deluxe),Canção Ao Cordeiro - Ao Vivo,46,365206,False,0.393,0.532,1,-11.796,0,0.0412,0.0122,0.0,0.111,0.225,133.993,4,brazil,brazil brazil canção ao cordeiro - ao vivo by israel salazar;gabriel guedes de almeida
9430,2ZTSHv3PqWhqU4TN1i2z6W,Camila Holanda,Te Imitarei,Regaço Acolhedor,45,179828,False,0.328,0.309,2,-7.732,1,0.0276,0.867,0.0,0.0889,0.204,99.182,4,brazil,brazil brazil regaço acolhedor by camila holanda
9431,1HjfaE64SdNMYpJcZhXJwO,Tony Allysson,Poderoso Deus,Poderoso Deus,46,290600,False,0.488,0.553,0,-6.097,1,0.0306,0.52,9.49e-06,0.16,0.217,139.816,4,brazil,brazil brazil poderoso deus by tony allysson
9432,4a3twTGIFwHZLkaSMDMdOo,Humberto Gessinger,Insular (Ao Vivo),De Fé - Ao Vivo,46,205480,False,0.541,0.695,9,-6.633,1,0.0301,0.655,0.000228,0.937,0.469,80.189,4,brazil,brazil brazil de fé - ao vivo by humberto gessinger
9433,2ARVjHnMtYgxds5zkuVXfZ,Aurelina Dourado,Gospel Hits,Tá na Mão de Deus,46,266916,False,0.689,0.79,2,-4.876,1,0.0284,0.588,0.00181,0.089,0.747,145.067,4,brazil,brazil brazil tá na mão de deus by aurelina dourado
9434,4TA9yhZiAMGHISseJM0YE6,Maneva,Mundo Novo,Olha O Sol,46,173565,False,0.796,0.517,9,-8.032,1,0.0793,0.494,0.0,0.134,0.803,127.986,4,brazil,brazil brazil olha o sol by maneva
9435,0Cro1lolgliyLKxGptK6RZ,Zeca Baleiro,Top Hits,Proibida Pra Mim,46,195000,False,0.65,0.361,7,-10.614,1,0.0328,0.722,0.0,0.097,0.54,132.839,4,brazil,brazil brazil proibida pra mim by zeca baleiro
9436,5diYEOacejP4yRkWlYU3Cu,Armandinho;Vitor Isensee,Acústico (Ao Vivo),Eu Sou do Mar - Ao Vivo,45,275969,False,0.72,0.762,5,-6.822,0,0.0731,0.185,0.0,0.673,0.954,146.056,4,brazil,brazil brazil eu sou do mar - ao vivo by armandinho;vitor isensee
9437,6M1mIjeq2kNvT8F2dHNugk,Marcos Antônio,Eterno Dependente,Pai,47,330804,False,0.655,0.574,6,-7.261,0,0.031,0.327,0.0,0.366,0.577,117.048,4,brazil,brazil brazil pai by marcos antônio
9438,50KzUnn80DNmBJJPx0Rynn,Sabotage;Sombra;Bastardo,Rap É Compromisso (Edição Comemorativa),Cocaína,47,298653,True,0.901,0.708,1,-7.171,0,0.27,0.133,0.0,0.171,0.805,90.978,4,brazil,brazil brazil cocaína by sabotage;sombra;bastardo
9439,308mpl3G2FseXxGEjtyLIW,David Quinlan,Fogo e Glória (Ao Vivo em Curitiba),Abra os Olhos do Meu Coração - Ao Vivo em Curitiba,46,511226,False,0.333,0.765,4,-7.748,1,0.0431,0.0173,0.0,0.191,0.411,111.734,4,brazil,brazil brazil abra os olhos do meu coração - ao vivo em curitiba by david quinlan
9440,2rZW23fLXbJxkrPXTrKR98,Thiago Brado;Frei Gilson,Ao Monte,Ao Monte,46,368300,False,0.495,0.303,5,-10.263,1,0.0261,0.824,1.83e-06,0.0778,0.226,93.987,4,brazil,brazil brazil ao monte by thiago brado;frei gilson
9442,5CIBPhKt3X7oLNO3jdBR39,Ministério Adoração e Vida,Hoje Livre Sou (Ao Vivo),Gratidão - Ao Vivo,45,254533,False,0.536,0.325,5,-7.192,1,0.0273,0.796,2.46e-05,0.363,0.322,73.026,4,brazil,brazil brazil gratidão - ao vivo by ministério adoração e vida
9443,41JHlHuIFyOSSRYVCsYrKZ,Barão Vermelho,Balada MTV,O tempo não para,46,272173,False,0.525,0.694,4,-7.208,0,0.0372,0.0474,0.0,0.738,0.42,136.627,4,brazil,brazil brazil o tempo não para by barão vermelho
9444,40RKZ0dDeEx2srKcAznvrf,ADL;BK;MV Bill;Funkero,Favela Vive 2,Favela Vive 2,46,422884,True,0.713,0.568,10,-4.08,0,0.128,0.0545,8.15e-06,0.178,0.668,105.694,4,brazil,brazil brazil favela vive 2 by adl;bk;mv bill;funkero
9445,6f77eqEqKS2D8zh5eMUh8x,Ana Gabriela,Sede,Tua Presença Cura,45,341524,False,0.485,0.602,7,-4.076,1,0.0271,0.163,0.0,0.0907,0.123,140.045,4,brazil,brazil brazil tua presença cura by ana gabriela
9446,5V7c3vhgVN0VXJrRfAAcp8,Ultraje a Rigor,18 Anos Sem Tirar,Nós Vamos Invadir Sua Praia,45,328200,False,0.292,0.98,4,-5.588,0,0.225,0.000502,0.00126,0.988,0.517,167.889,4,brazil,brazil brazil nós vamos invadir sua praia by ultraje a rigor
9447,4bryIEI8nhqSeSqwMtuV9s,Comunidade Evangélica Internacional da Zona Sul,Rompendo em Fé.,Rompendo em Fé,46,352943,False,0.488,0.59,9,-8.525,1,0.0356,0.439,0.0,0.486,0.368,67.864,4,brazil,brazil brazil rompendo em fé by comunidade evangélica internacional da zona sul
9448,2ebiTufOHJ3fZZTI43NwKX,Legião Urbana,Legião Urbana,Petróleo Do Futuro,47,182933,False,0.224,0.802,7,-10.58,1,0.102,0.00831,0.00217,0.228,0.338,202.869,4,brazil,brazil brazil petróleo do futuro by legião urbana
9449,6NO0Up4grjlWcprtv4H4dN,Ministério Sarando a Terra Ferida,Deus do Secreto.,Deus do Secreto,45,370172,False,0.466,0.619,6,-5.061,1,0.0298,0.404,0.0,0.988,0.167,125.898,4,brazil,brazil brazil deus do secreto by ministério sarando a terra ferida
9450,5Nnc3TYjsEprIFHZ0fu0ck,Choice;Xamã,Ruby King 7102,Nicole,46,358953,True,0.476,0.487,11,-12.065,0,0.495,0.344,0.0,0.105,0.243,89.343,4,brazil,brazil brazil nicole by choice;xamã
9451,1JyQVDd48BprQrdEOpmodT,Dubdogz;Liu;Dubdisko,Dancing,Dancing,64,162459,False,0.813,0.849,9,-4.719,1,0.0617,0.0162,0.000108,0.0765,0.535,124.018,4,brazil,brazil brazil dancing by dubdogz;liu;dubdisko
9452,4ojzpqoerMJ6SDnzrWcHSn,Thalles Roberto,Sejam Cheios do Espírito Santo,Pai Eu Não Confio em Mim,47,359306,False,0.602,0.741,1,-3.308,0,0.0448,0.213,0.0,0.0861,0.571,120.024,4,brazil,brazil brazil pai eu não confio em mim by thalles roberto
9453,1Iz2RJFAbcyAwB9sOaXvLp,BK;JXNV$;Juyè;Luccas Carlos,Antes dos Gigantes Chegarem (Vol. 2),Antes dos Gigantes Chegarem,45,305002,False,0.517,0.647,4,-6.223,0,0.279,0.581,5.05e-06,0.122,0.485,115.827,4,brazil,brazil brazil antes dos gigantes chegarem by bk;jxnv$;juyè;luccas carlos
9454,3uv5o7hM6piPkA20ZhWQQ2,BK;JXNV$;Mayra Andrade,Cidade do Pecado,Paraíso Que Me Cerca,46,217647,False,0.816,0.676,0,-5.682,1,0.0708,0.701,0.0139,0.201,0.0845,118.047,4,brazil,brazil brazil paraíso que me cerca by bk;jxnv$;mayra andrade
9455,0EVhSaqb9Ig1XOvvkp48F1,Rappin' Hood;Caetano Veloso,Sujeito Homem 2,Rap du Bom Parte II - Mús. Incid.: Odara,45,435141,False,0.881,0.712,4,-6.392,0,0.171,0.414,0.000105,0.113,0.656,95.014,4,brazil,brazil brazil rap du bom parte ii - mús. incid.: odara by rappin' hood;caetano veloso
9456,0dfrMrzMP9RBnw7G5qLpLJ,3030,Sunset 1,Obrigado Vida - Acústico,46,197000,False,0.745,0.457,10,-11.831,0,0.209,0.723,1.56e-05,0.101,0.48,84.995,4,brazil,brazil brazil obrigado vida - acústico by 3030
9457,1EPm9nur0OUn444yTjkNvY,Xamã;Bagua Records;Portugal No Beat;Xavi,Zodíaco,Peixes,46,159344,True,0.858,0.636,1,-4.99,0,0.0897,0.107,0.0,0.127,0.647,122.05,4,brazil,brazil brazil peixes by xamã;bagua records;portugal no beat;xavi
9458,7eAm1mBCgg8iC9UIrxCe1U,Leonardo Gonçalves;Kemuel,comigo,comigo,46,293018,False,0.522,0.441,5,-10.005,1,0.0253,0.821,0.00191,0.106,0.315,81.051,4,brazil,brazil brazil comigo by leonardo gonçalves;kemuel
9459,4A4POOAdOR8Jq644tmaMHQ,3030,Arcano 19,Dentro De Um Instante,46,204800,False,0.736,0.495,2,-9.999,0,0.0774,0.653,3.5e-05,0.12,0.437,75.015,4,brazil,brazil brazil dentro de um instante by 3030
9461,1nq9YpDxX7nMYy9v4QBgg9,Don L;Mateus Fazeno Rock,Roteiro pra Aïnouz (Vol. 2),vila rica,46,241243,False,0.509,0.626,10,-5.953,0,0.0383,0.345,1.54e-05,0.292,0.407,145.002,4,brazil,brazil brazil vila rica by don l;mateus fazeno rock
9462,1BT34SIR55hjDG8mFkZO3A,Edi Rock;Bagua Records;Alexandre Carlo;Marcelo Falcão,Contra Nós Ninguém Será,Abram-se os Caminhos,46,274160,False,0.708,0.833,6,-5.125,1,0.227,0.0262,6.73e-05,0.12,0.701,75.004,4,brazil,brazil brazil abram-se os caminhos by edi rock;bagua records;alexandre carlo;marcelo falcão
9463,0hSTmN84rBWsU52Lu6lCj8,Yago Oproprio;Skeeter Beats,Questão de Tempo,Questão de Tempo,46,171375,True,0.813,0.509,4,-12.016,0,0.463,0.766,0.0,0.104,0.554,94.228,4,brazil,brazil brazil questão de tempo by yago oproprio;skeeter beats
9464,4u5zgaopiAW5UJOUfKA5ny,Costa Gold;Wentz,Posfácio,Alameda Weed,46,268195,False,0.87,0.693,6,-7.428,0,0.327,0.596,0.0,0.231,0.5,120.041,4,brazil,brazil brazil alameda weed by costa gold;wentz
9465,3alsIYiOE1PygAy2k8s2kO,Diante do Trono;Ana Paula Valadão,Águas Purificadoras - Diante do Trono 3 (Ao Vivo),Águas Purificadoras - Ao Vivo,46,965137,False,0.334,0.457,2,-8.338,1,0.0304,0.629,0.0,0.105,0.3,137.437,4,brazil,brazil brazil águas purificadoras - ao vivo by diante do trono;ana paula valadão
9466,7fFAzENuVg6Zxq1w0q6sZR,Tony Allysson,Poderoso Deus,Filho de Davi,45,353986,False,0.578,0.635,2,-5.335,1,0.0278,0.661,0.0,0.138,0.343,137.98,4,brazil,brazil brazil filho de davi by tony allysson
9467,1VGVVpAaeSVxcTNXBn5Okb,Comunidade Católica Shalom,Ressuscitou (Liturgia),Belíssimo Esposo,45,426906,False,0.547,0.229,9,-8.393,1,0.0284,0.821,0.0,0.119,0.293,84.025,4,brazil,brazil brazil belíssimo esposo by comunidade católica shalom
9468,52UwxcBnQeWh4HeMngkuVs,Colo de Deus,Casa,Casa,45,299159,False,0.515,0.464,0,-12.191,1,0.0282,0.819,0.0,0.0936,0.3,139.935,3,brazil,brazil brazil casa by colo de deus
9469,6uMRFrXmEpMGhYWqTeWNJy,Colo de Deus,Colo De Deus,Eis-Me Aqui,46,208752,False,0.408,0.372,7,-9.439,1,0.0419,0.804,0.0,0.15,0.109,129.716,4,brazil,brazil brazil eis-me aqui by colo de deus
9471,34eIa3zQ23bCWreWLilUS7,Marquinhos Gomes,Não vou duvidar,Não vou duvidar,45,207826,False,0.646,0.782,11,-4.422,1,0.0366,0.634,0.0,0.128,0.641,137.883,4,brazil,brazil brazil não vou duvidar by marquinhos gomes
9472,1EE5SUPzv0K9sgIOSgaiNv,O Rappa,O Rappa - Acústico Oficina Francisco Brennand (Deluxe) [Ao Vivo],Vários holofotes - Ao vivo,44,280265,False,0.592,0.892,10,-6.205,1,0.0474,0.154,0.00376,0.976,0.616,105.699,4,brazil,brazil brazil vários holofotes - ao vivo by o rappa
9473,3XmlyO6IhBbhvWszwk0ZDW,Nando Reis,Jardim - Pomar,Só Posso Dizer (São Paulo),46,198765,False,0.511,0.541,4,-8.841,1,0.0316,0.398,0.0,0.0986,0.719,73.931,4,brazil,brazil brazil só posso dizer (são paulo) by nando reis
9474,4liaba6RDgz3sXEcTjl4Dw,Kuase Nada,No Mato Sem Cachorro,De Borest,44,264475,False,0.499,0.729,2,-4.136,1,0.0477,0.12,0.0,0.269,0.841,126.986,4,brazil,brazil brazil de borest by kuase nada
